Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Service_Fiber optic,Internet Service_No,Multiple Lines_No phone service,Multiple Lines_Yes
1,0,0,0,4,1,,,,,,,0,19.4,93.4,No,0,54,4402,False,False,False,False,True,False,True,False,False
0,0,1,0,68,1,,,,,,,1,24.95,1614.9,No,0,72,6146,False,True,True,False,False,False,True,False,True
1,0,1,1,22,1,1.0,0.0,0.0,0.0,0.0,0.0,0,75.0,1573.95,No,0,48,4040,False,False,False,False,False,True,False,False,False
1,0,1,0,18,1,0.0,0.0,1.0,1.0,0.0,0.0,0,78.2,1468.75,No,0,79,2831,False,False,False,True,False,True,False,False,False
1,0,0,0,29,1,0.0,0.0,0.0,1.0,1.0,1.0,1,94.2,2607.6,No,0,60,4561,False,False,False,True,False,True,False,False,False
1,0,0,0,31,0,0.0,0.0,1.0,0.0,1.0,1.0,1,50.05,1523.4,No,0,35,4529,True,False,False,True,False,False,False,True,False
0,0,1,0,48,1,0.0,0.0,1.0,1.0,0.0,1.0,1,69.55,3435.6,No,0,75,2478,True,False,False,False,True,False,False,False,True
1,0,0,0,50,1,1.0,1.0,1.0,1.0,0.0,0.0,1,90.1,4549.45,No,0,25,6435,True,False,True,False,False,True,False,False,False
1,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,1,44.65,322.5,No,0,65,4300,False,False,False,False,False,False,False,False,False
1,0,1,1,68,1,1.0,0.0,1.0,0.0,0.0,0.0,0,80.35,5375.15,No,0,33,5954,False,True,True,False,False,True,False,False,False
0,1,1,0,26,1,0.0,0.0,1.0,0.0,1.0,1.0,1,98.1,2510.7,No,0,38,3114,False,False,False,False,False,True,False,False,True
1,0,0,0,57,0,0.0,0.0,1.0,1.0,1.0,1.0,0,53.35,3090.05,No,0,42,5461,False,True,True,False,False,False,False,True,False
0,0,0,0,3,1,,,,,,,0,19.55,61.05,No,0,46,3889,False,False,False,True,False,False,True,False,False
1,0,1,1,19,1,1.0,0.0,0.0,0.0,0.0,0.0,1,48.95,955.6,No,0,35,2394,True,False,False,False,False,False,False,False,False
0,0,0,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1,54.2,140.4,No,0,68,3167,False,False,False,True,False,False,False,False,False
0,0,0,0,59,1,,,,,,,0,24.45,1493.1,No,0,26,6196,False,True,False,True,False,False,True,False,True
1,0,1,0,42,0,1.0,0.0,0.0,0.0,1.0,0.0,1,40.15,1626.05,No,0,68,4348,False,False,False,False,False,False,False,True,False
1,0,1,0,67,1,,,,,,,0,25.6,1784.9,No,0,38,4879,False,True,True,False,False,False,True,False,True
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.35,70.35,No,0,32,2722,False,False,False,True,False,True,False,False,False
1,0,1,0,66,1,1.0,1.0,1.0,1.0,1.0,1.0,0,91.7,6075.9,No,0,39,5453,False,True,False,False,False,False,False,False,True
0,0,0,0,61,1,0.0,0.0,1.0,0.0,0.0,1.0,0,89.2,5500.6,No,0,23,5536,False,False,False,False,True,True,False,False,True
1,0,1,1,4,1,,,,,,,0,24.1,73.1,No,0,21,4463,True,False,True,False,False,False,True,False,True
0,0,1,1,64,1,0.0,1.0,0.0,0.0,0.0,0.0,1,53.85,3399.85,No,0,36,4954,True,False,False,False,False,False,False,False,True
0,1,1,0,54,1,1.0,1.0,1.0,1.0,1.0,1.0,1,115.6,6431.05,No,0,45,4337,True,False,False,False,False,True,False,False,True
1,0,0,0,1,1,,,,,,,1,19.75,19.75,No,0,33,5809,False,False,True,False,False,False,True,False,False
1,0,1,1,54,1,,,,,,,1,24.05,1230.9,No,0,41,4039,False,True,False,False,False,False,True,False,True
0,0,0,1,18,1,,,,,,,0,25.3,454.65,No,0,78,3416,False,True,True,False,False,False,True,False,True
1,0,0,0,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0,84.3,235.05,No,0,43,5828,False,False,False,True,False,True,False,False,False
0,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,0,89.75,6595.9,No,0,60,5096,False,True,True,False,False,False,False,False,True
1,1,1,0,60,1,0.0,1.0,1.0,0.0,1.0,1.0,1,97.95,5867.0,No,0,29,6150,True,False,False,True,False,True,False,False,False
0,0,1,1,11,1,,,,,,,1,20.0,196.35,No,0,72,5837,True,False,False,False,True,False,True,False,False
1,0,1,1,61,1,0.0,1.0,1.0,1.0,1.0,1.0,0,103.9,6449.15,No,0,28,4079,True,False,True,False,False,True,False,False,False
0,0,0,0,39,1,,,,,,,0,20.7,762.45,No,0,45,3733,False,True,True,False,False,False,True,False,False
1,0,0,0,37,1,,,,,,,0,20.15,785.75,No,0,65,4422,True,False,True,False,False,False,True,False,False
0,0,1,0,72,1,,,,,,,1,26.0,1776.0,No,0,20,5374,False,True,False,False,True,False,True,False,True
1,1,1,0,72,1,0.0,1.0,1.0,1.0,1.0,0.0,0,77.35,5396.25,No,0,29,6202,False,True,True,False,False,False,False,False,True
0,0,0,0,8,1,1.0,0.0,0.0,1.0,0.0,1.0,0,66.05,574.5,No,0,59,4157,False,False,False,False,False,False,False,False,False
0,0,1,1,22,1,,,,,,,0,19.9,400.3,No,0,43,5657,False,False,False,False,True,False,True,False,False
0,0,0,0,38,1,0.0,1.0,0.0,1.0,0.0,1.0,0,68.15,2656.3,No,0,66,3371,False,False,True,False,False,False,False,False,True
1,0,0,1,17,1,0.0,1.0,1.0,1.0,1.0,1.0,0,80.85,1445.95,No,0,24,3913,True,False,False,True,False,False,False,False,False
0,1,0,0,70,1,0.0,1.0,1.0,1.0,1.0,0.0,1,75.5,5212.65,No,0,62,6024,False,True,False,False,False,False,False,False,True
0,0,0,0,28,1,0.0,0.0,0.0,0.0,0.0,1.0,1,80.6,2244.95,No,0,70,2951,False,False,False,True,False,True,False,False,False
0,0,0,0,15,1,0.0,1.0,0.0,0.0,1.0,0.0,1,83.2,1130.0,No,0,36,4096,False,False,False,False,False,True,False,False,False
1,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1,87.55,6463.15,No,0,43,5341,False,True,False,False,False,False,False,False,True
0,0,1,0,57,1,0.0,1.0,1.0,1.0,1.0,1.0,1,109.4,6252.7,No,0,65,6026,True,False,False,False,False,True,False,False,True
0,0,1,0,46,0,1.0,1.0,0.0,0.0,1.0,0.0,0,45.55,2062.15,No,0,27,5565,False,False,False,True,False,False,False,True,False
1,0,1,0,30,1,,,,,,,0,20.7,587.1,No,0,78,2492,True,False,True,False,False,False,True,False,False
1,1,1,0,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0,75.3,720.45,No,0,41,4254,False,False,False,True,False,True,False,False,False
1,0,0,0,32,1,1.0,1.0,1.0,0.0,0.0,1.0,1,93.4,2979.3,No,0,66,3224,False,False,True,False,False,True,False,False,False
1,0,0,0,13,1,1.0,0.0,0.0,0.0,0.0,0.0,1,73.75,956.65,No,0,78,2070,False,False,True,False,False,True,False,False,False
0,0,0,0,44,1,0.0,1.0,1.0,0.0,1.0,0.0,1,88.15,3973.2,No,0,59,4112,False,False,True,False,False,True,False,False,False
1,1,0,0,9,1,0.0,0.0,0.0,1.0,0.0,0.0,0,49.2,447.9,No,0,22,2145,False,False,False,False,True,False,False,False,False
0,0,1,0,67,1,,,,,,,0,19.65,1335.2,No,0,26,4994,False,True,False,False,True,False,True,False,False
0,0,1,0,71,1,0.0,1.0,1.0,0.0,1.0,1.0,1,105.15,7555.0,No,0,32,5707,False,True,False,False,False,True,False,False,True
1,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0,49.0,49.0,No,0,45,5289,False,False,True,False,False,False,False,False,False
1,0,1,0,17,0,0.0,1.0,0.0,0.0,1.0,1.0,1,49.8,836.35,No,0,24,5575,False,False,False,False,True,False,False,True,False
1,0,0,0,1,1,,,,,,,0,20.95,20.95,No,0,62,2285,False,False,False,False,False,False,True,False,False
0,1,1,0,32,1,0.0,0.0,1.0,0.0,0.0,0.0,0,79.3,2570.0,No,0,27,5242,False,False,False,False,True,True,False,False,True
1,0,1,1,41,1,,,,,,,0,19.5,798.2,No,0,72,2446,True,False,False,False,False,False,True,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,44.15,44.15,No,0,64,3103,False,False,False,False,False,False,False,False,False
1,0,1,1,62,1,1.0,1.0,0.0,0.0,1.0,1.0,1,105.5,6487.2,No,0,56,4271,False,False,False,True,False,True,False,False,True
0,0,0,1,17,1,0.0,1.0,1.0,1.0,0.0,0.0,1,92.7,1556.85,No,0,41,2347,False,False,True,False,False,True,False,False,True
0,0,1,1,72,1,,,,,,,1,26.25,1988.05,No,0,36,5098,False,True,False,False,False,False,True,False,True
1,0,1,1,56,1,0.0,1.0,0.0,1.0,1.0,0.0,1,96.95,5432.2,No,0,66,6484,False,False,True,False,False,True,False,False,True
0,0,0,0,9,1,,,,,,,1,20.45,147.55,No,0,41,2392,False,False,True,False,False,False,True,False,False
1,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1,115.8,8424.9,No,0,80,6479,False,True,False,False,False,True,False,False,True
1,0,0,0,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1,108.2,2203.7,No,0,67,2102,False,False,False,False,False,True,False,False,False
1,0,1,1,19,1,,,,,,,0,20.2,387.4,No,0,60,4821,False,True,False,False,True,False,True,False,False
1,0,0,0,53,0,0.0,0.0,1.0,1.0,1.0,1.0,0,54.9,3045.75,No,0,80,5677,True,False,True,False,False,False,False,True,False
1,0,0,0,6,1,,,,,,,0,20.15,130.5,No,0,76,5761,False,False,False,False,False,False,True,False,False
1,0,1,1,9,1,0.0,0.0,1.0,0.0,1.0,0.0,1,90.35,767.9,No,0,27,2993,True,False,False,True,False,True,False,False,True
0,0,1,1,8,1,0.0,1.0,0.0,0.0,0.0,0.0,0,55.75,446.8,No,0,38,5681,False,False,False,True,False,False,False,False,True
0,0,1,1,71,1,1.0,1.0,1.0,1.0,1.0,1.0,0,114.6,8100.25,No,0,71,4071,False,True,False,False,False,True,False,False,True
0,0,1,0,71,0,1.0,1.0,1.0,1.0,1.0,1.0,0,66.8,4689.15,No,0,42,4698,True,False,False,False,False,False,False,True,False
1,0,1,0,68,1,0.0,1.0,0.0,1.0,1.0,1.0,1,100.3,6754.35,No,0,39,5757,True,False,False,True,False,True,False,False,False
1,0,0,0,34,1,0.0,1.0,0.0,1.0,1.0,1.0,1,105.35,3540.65,No,0,74,5503,False,False,False,True,False,True,False,False,True
1,0,0,0,26,1,0.0,1.0,1.0,1.0,0.0,0.0,1,85.2,2184.6,No,0,52,5156,True,False,False,True,False,True,False,False,False
1,0,0,0,7,1,,,,,,,1,18.95,130.55,No,0,26,4097,False,False,False,False,True,False,True,False,False
0,0,1,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.8,1540.35,No,0,33,5456,False,False,False,False,False,True,False,False,False
0,0,1,0,60,1,0.0,1.0,1.0,0.0,1.0,1.0,1,106.15,6411.25,No,0,32,4115,False,False,False,True,False,True,False,False,True
1,0,1,1,72,1,,,,,,,0,20.55,1432.55,No,0,41,5809,False,True,False,True,False,False,True,False,False
0,1,1,0,72,1,0.0,1.0,1.0,0.0,1.0,1.0,1,105.75,7629.85,No,0,53,5832,True,False,True,False,False,True,False,False,True
1,0,0,0,4,1,,,,,,,0,25.25,101.9,No,0,43,3962,False,False,False,False,True,False,True,False,True
1,0,1,1,16,1,,,,,,,0,19.75,313.4,No,0,68,3677,False,False,False,True,False,False,True,False,False
0,1,1,0,62,1,1.0,0.0,1.0,0.0,1.0,1.0,1,104.85,6312.9,No,0,68,5061,True,False,False,True,False,True,False,False,True
0,0,0,0,10,1,0.0,0.0,0.0,1.0,0.0,1.0,1,60.95,629.55,No,0,28,4323,False,False,False,False,True,False,False,False,False
1,0,0,0,31,1,0.0,1.0,0.0,0.0,0.0,0.0,1,81.15,2640.55,No,0,25,3031,False,False,False,True,False,True,False,False,True
0,0,1,0,71,1,,,,,,,0,19.1,1372.45,No,0,72,4241,False,True,True,False,False,False,True,False,False
1,0,0,0,58,1,,,,,,,0,20.8,1212.25,No,0,80,4758,False,True,False,False,True,False,True,False,False
1,0,1,1,70,1,1.0,1.0,1.0,1.0,1.0,1.0,1,90.15,6237.05,No,0,49,5824,False,True,True,False,False,False,False,False,True
0,0,1,0,71,1,1.0,1.0,1.0,1.0,1.0,1.0,0,90.1,6310.9,No,0,80,5054,False,True,False,True,False,False,False,False,True
1,1,0,0,69,1,1.0,0.0,1.0,1.0,0.0,1.0,0,74.1,5031.0,No,0,34,4204,False,True,True,False,False,False,False,False,True
0,0,1,1,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1,118.75,8672.45,No,0,49,5475,False,True,False,False,False,True,False,False,True
0,0,1,0,26,1,0.0,0.0,0.0,1.0,0.0,1.0,0,85.9,2196.45,No,0,67,4038,False,False,True,False,False,True,False,False,False
0,0,1,0,33,1,0.0,0.0,1.0,1.0,0.0,1.0,1,95.0,3008.15,No,0,76,4639,False,False,True,False,False,True,False,False,True
0,0,1,1,10,1,,,,,,,0,20.15,220.8,No,0,74,2836,False,True,False,False,True,False,True,False,False
0,1,0,0,57,1,1.0,0.0,1.0,1.0,0.0,1.0,0,101.3,5779.6,No,0,48,4421,False,True,True,False,False,True,False,False,True
0,0,0,0,10,1,,,,,,,1,21.2,222.65,No,0,34,2066,False,False,False,True,False,False,True,False,False
0,0,1,1,39,1,,,,,,,1,24.2,914.6,No,0,67,3109,True,False,False,False,True,False,True,False,True
0,0,0,0,11,1,,,,,,,0,20.3,246.3,No,0,72,4188,False,False,False,False,False,False,True,False,False
0,0,1,1,68,1,0.0,1.0,1.0,1.0,1.0,1.0,0,85.3,5560.0,No,0,43,4732,False,True,False,False,False,False,False,False,True
1,0,0,0,18,1,0.0,0.0,1.0,0.0,1.0,0.0,1,89.6,1633.0,No,0,36,2269,True,False,True,False,False,True,False,False,True
1,0,0,0,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0,56.25,969.85,No,0,47,2277,False,False,False,False,True,False,False,False,True
0,0,1,1,52,1,0.0,0.0,1.0,0.0,0.0,0.0,1,50.95,2610.65,No,0,73,4298,True,False,False,False,False,False,False,False,False
1,0,1,1,56,1,1.0,1.0,1.0,1.0,1.0,1.0,0,115.85,6567.9,No,0,75,4937,False,True,False,False,True,True,False,False,True
1,0,0,0,45,1,0.0,0.0,1.0,1.0,1.0,1.0,1,103.65,4747.85,No,0,21,2183,False,False,False,False,False,True,False,False,True
0,0,0,0,67,1,,,,,,,1,26.1,1759.55,No,0,42,6466,False,True,False,False,True,False,True,False,True
1,0,1,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0,35.1,101.1,No,0,35,3610,False,False,False,False,True,False,False,True,False
1,1,0,0,65,1,0.0,1.0,1.0,0.0,1.0,1.0,1,99.1,6496.15,No,0,52,4574,False,False,False,False,False,True,False,False,False
1,0,1,0,63,1,0.0,1.0,0.0,1.0,0.0,1.0,0,67.25,4234.15,No,0,36,6438,False,True,False,False,True,False,False,False,True
0,0,1,1,11,1,,,,,,,0,25.0,300.7,No,0,65,5409,False,True,False,False,True,False,True,False,True
1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1.0,1,59.55,59.55,No,0,47,5824,False,False,False,False,True,False,False,False,False
1,0,0,0,55,1,0.0,0.0,1.0,0.0,1.0,1.0,1,77.8,4323.35,No,0,59,6483,False,True,False,False,False,False,False,False,True
1,0,1,1,25,1,0.0,0.0,0.0,1.0,0.0,0.0,1,55.1,1466.1,No,0,40,2499,True,False,False,False,True,False,False,False,True
0,0,1,0,72,1,,,,,,,1,24.15,1776.45,No,0,68,5613,False,True,True,False,False,False,True,False,True
0,0,0,1,65,0,0.0,1.0,0.0,1.0,1.0,0.0,0,45.25,2933.95,No,0,37,5712,False,True,False,False,True,False,False,True,False
1,0,1,1,7,1,,,,,,,0,20.25,144.35,No,0,45,4954,False,False,False,False,True,False,True,False,False
0,0,1,0,72,1,1.0,1.0,0.0,1.0,0.0,0.0,0,64.75,4804.75,No,0,30,4675,False,True,False,False,False,False,False,False,True
1,0,1,0,21,1,0.0,0.0,0.0,0.0,1.0,0.0,0,54.6,1125.2,No,0,43,5763,False,False,False,False,False,False,False,False,False
0,0,0,0,2,1,,,,,,,1,20.7,39.85,No,0,46,2107,False,False,False,False,False,False,True,False,False
1,1,0,0,4,1,0.0,0.0,1.0,0.0,1.0,1.0,1,94.75,422.4,No,0,44,2757,False,False,False,True,False,True,False,False,False
1,0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,0,115.8,8332.15,No,0,41,5130,False,True,True,False,False,True,False,False,True
0,0,0,0,6,1,1.0,0.0,0.0,0.0,0.0,0.0,1,49.45,314.6,No,0,60,3672,False,False,False,True,False,False,False,False,False
1,0,0,0,52,1,0.0,0.0,1.0,0.0,0.0,1.0,1,83.8,4331.4,No,0,40,6339,False,False,True,False,False,True,False,False,False
1,1,1,0,69,1,0.0,1.0,1.0,0.0,0.0,1.0,1,95.35,6382.0,No,0,21,6132,False,False,False,False,False,True,False,False,True
0,1,0,0,8,1,0.0,0.0,1.0,0.0,0.0,0.0,1,74.05,600.15,No,0,79,4899,False,False,False,False,False,True,False,False,False
0,1,0,0,63,1,0.0,0.0,1.0,0.0,0.0,1.0,1,89.6,5538.8,No,0,38,4438,False,False,False,False,False,True,False,False,True
1,0,0,0,60,1,1.0,1.0,1.0,1.0,1.0,1.0,1,116.6,7049.5,No,0,74,5680,True,False,True,False,False,True,False,False,True
0,0,1,0,12,1,1.0,0.0,0.0,1.0,0.0,0.0,0,54.2,690.5,No,0,31,4474,False,False,False,False,False,False,False,False,False
0,0,0,0,13,1,,,,,,,1,19.3,279.3,No,0,23,5917,False,False,False,False,True,False,True,False,False
1,0,0,0,22,1,1.0,1.0,1.0,0.0,0.0,0.0,0,65.05,1427.55,No,0,30,4709,False,False,False,False,True,False,False,False,True
0,0,1,1,72,1,,,,,,,1,24.05,1709.15,No,0,36,4755,False,True,False,False,False,False,True,False,True
0,0,0,0,2,1,,,,,,,0,18.75,53.15,No,0,23,5355,False,False,False,False,False,False,True,False,False
0,0,1,1,40,1,,,,,,,0,20.15,777.35,No,0,29,3556,False,True,False,False,False,False,True,False,False
1,0,1,1,44,1,,,,,,,0,20.0,860.85,No,0,72,3743,True,False,False,False,False,False,True,False,False
1,1,1,0,71,1,1.0,1.0,0.0,1.0,1.0,0.0,1,71.0,5012.1,No,0,55,5247,True,False,False,False,False,False,False,False,False
1,1,0,0,26,1,0.0,0.0,0.0,0.0,1.0,1.0,1,93.6,2404.1,No,0,54,4030,False,False,False,True,False,True,False,False,True
0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.4,24.4,No,0,61,5092,False,False,False,False,True,False,False,True,False
1,0,0,0,3,1,0.0,0.0,0.0,1.0,1.0,0.0,1,65.25,209.9,No,0,43,2562,False,False,False,False,True,False,False,False,True
1,0,0,0,13,1,0.0,0.0,0.0,1.0,0.0,0.0,1,50.55,610.75,No,0,29,5530,False,False,False,False,True,False,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.7,70.7,No,0,28,4056,False,False,False,False,True,True,False,False,False
1,0,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,45.25,155.35,No,0,57,2776,False,False,False,False,True,False,False,False,False
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.3,144.0,No,0,37,2980,False,False,False,True,False,True,False,False,False
1,0,1,0,72,1,1.0,1.0,0.0,1.0,1.0,1.0,1,108.95,7875.0,No,0,21,5758,False,True,True,False,False,True,False,False,True
0,0,1,1,37,1,,,,,,,0,26.45,911.6,No,0,72,5359,False,False,False,False,True,False,True,False,True
0,0,0,0,23,1,,,,,,,1,19.65,478.1,No,0,58,5916,True,False,True,False,False,False,True,False,False
0,0,1,1,42,1,,,,,,,1,19.05,761.85,No,0,80,5091,True,False,False,True,False,False,True,False,False
0,0,0,0,32,1,1.0,0.0,0.0,0.0,1.0,1.0,0,74.75,2282.95,No,0,66,2830,True,False,False,False,True,False,False,False,True
0,0,1,1,22,1,0.0,0.0,0.0,0.0,0.0,0.0,1,75.8,1615.1,No,0,37,4479,False,False,False,False,False,True,False,False,True
1,0,1,0,42,0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.1,1097.15,No,0,57,4959,False,False,True,False,False,False,False,True,False
0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0,44.45,369.3,No,0,65,4909,False,False,False,False,True,False,False,False,False
0,0,1,1,65,1,1.0,0.0,1.0,0.0,1.0,1.0,1,104.3,6725.3,No,0,76,4997,False,True,True,False,False,True,False,False,True
0,0,1,1,70,1,1.0,1.0,1.0,1.0,1.0,1.0,1,89.0,6293.2,No,0,46,5650,False,True,False,False,False,False,False,False,True
1,0,0,1,22,1,,,,,,,0,20.15,432.5,No,0,78,2722,False,False,True,False,False,False,True,False,False
0,0,1,1,67,0,1.0,1.0,0.0,0.0,0.0,0.0,0,36.15,2434.45,No,0,39,6314,False,True,False,False,False,False,False,True,False
0,0,0,0,25,1,,,,,,,1,19.2,532.1,No,0,23,2159,False,False,True,False,False,False,True,False,False
0,0,1,0,20,1,,,,,,,0,19.25,375.25,No,0,68,4137,False,False,False,False,False,False,True,False,False
0,0,0,1,2,1,1.0,0.0,0.0,0.0,0.0,1.0,1,61.2,125.95,No,0,31,5056,False,False,True,False,False,False,False,False,False
1,0,0,0,51,1,,,,,,,0,20.45,1042.65,No,0,65,6097,False,True,False,False,True,False,True,False,False
0,0,1,1,46,0,1.0,1.0,0.0,0.0,0.0,0.0,0,35.05,1620.25,No,0,33,4829,False,False,False,False,False,False,False,True,False
1,0,0,1,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0,44.0,659.35,No,0,24,5611,False,False,False,False,True,False,False,False,False
1,0,1,1,26,1,0.0,0.0,1.0,0.0,0.0,0.0,0,50.35,1285.8,No,0,48,3386,True,False,False,False,True,False,False,False,False
1,0,0,1,19,1,,,,,,,1,20.0,377.55,No,0,31,5188,False,False,False,True,False,False,True,False,False
0,0,1,0,72,1,1.0,1.0,0.0,1.0,1.0,1.0,1,86.4,6058.95,No,0,27,6114,False,True,False,False,False,False,False,False,True
1,1,0,0,18,1,1.0,1.0,0.0,0.0,0.0,0.0,1,58.4,964.9,No,0,54,2812,False,False,True,False,False,False,False,False,True
1,0,0,0,24,1,0.0,0.0,0.0,0.0,1.0,1.0,1,94.1,2322.85,No,0,69,3192,False,False,False,True,False,True,False,False,True
0,0,1,0,46,1,0.0,1.0,1.0,1.0,1.0,1.0,1,108.9,4854.3,No,0,45,5119,False,True,True,False,False,True,False,False,True
0,1,0,0,72,1,1.0,1.0,1.0,1.0,0.0,1.0,1,107.4,7748.75,No,0,56,5294,False,True,False,False,False,True,False,False,True
0,1,1,0,70,1,1.0,0.0,0.0,0.0,0.0,1.0,1,90.85,6470.1,No,0,64,5129,False,False,False,True,False,True,False,False,True
0,0,0,0,2,1,,,,,,,0,19.9,57.4,No,0,40,2822,False,False,False,True,False,False,True,False,False
1,0,1,0,31,1,0.0,0.0,1.0,1.0,0.0,1.0,1,66.4,2019.8,No,0,79,3282,False,False,True,False,False,False,False,False,False
0,0,1,1,16,1,1.0,0.0,1.0,0.0,1.0,1.0,0,100.7,1522.7,No,0,72,3337,False,False,False,False,False,True,False,False,False
1,0,0,1,52,1,,,,,,,0,25.6,1334.5,No,0,76,5662,False,True,True,False,False,False,True,False,True
1,0,1,1,13,1,,,,,,,1,19.85,252.0,No,0,31,2928,False,False,False,False,True,False,True,False,False
0,0,0,0,35,1,,,,,,,0,20.75,700.45,No,0,67,4261,True,False,False,False,True,False,True,False,False
0,0,0,0,59,1,0.0,0.0,1.0,0.0,1.0,1.0,0,95.8,5655.45,No,0,45,5470,False,True,False,True,False,True,False,False,False
1,0,1,0,72,1,0.0,0.0,1.0,0.0,1.0,1.0,1,94.65,6747.35,No,0,20,5943,False,False,False,True,False,True,False,False,False
0,0,1,0,49,1,1.0,1.0,1.0,1.0,0.0,1.0,0,106.65,5174.35,No,0,57,5948,False,True,True,False,False,True,False,False,True
0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,45.85,105.6,No,0,65,2245,False,False,False,False,True,False,False,False,False
1,1,0,0,21,1,0.0,1.0,1.0,0.0,1.0,1.0,1,104.35,2271.85,No,0,22,4934,False,False,False,True,False,True,False,False,True
1,1,0,0,54,0,0.0,1.0,1.0,0.0,1.0,1.0,1,55.45,2966.95,No,0,58,4521,True,False,False,True,False,False,False,True,False
1,0,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0,61.15,61.15,No,0,28,4592,False,False,False,True,False,False,False,False,True
1,0,0,0,6,1,1.0,1.0,0.0,0.0,0.0,0.0,1,78.95,494.95,No,0,35,4093,False,False,False,True,False,True,False,False,False
1,0,0,1,49,1,1.0,1.0,1.0,0.0,1.0,1.0,1,109.2,5290.45,No,0,44,6005,True,False,True,False,False,True,False,False,True
0,0,1,1,56,1,1.0,1.0,1.0,0.0,0.0,0.0,1,61.3,3346.8,No,0,72,4173,False,True,True,False,False,False,False,False,False
0,1,0,0,56,1,1.0,1.0,0.0,0.0,0.0,1.0,1,96.85,5219.65,No,0,57,5679,False,False,False,True,False,True,False,False,True
0,0,1,1,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0,40.55,217.5,No,0,30,2866,False,True,False,False,True,False,False,True,False
1,0,0,0,32,1,,,,,,,0,19.8,607.7,No,0,38,4636,True,False,False,False,True,False,True,False,False
1,0,1,1,50,1,1.0,1.0,1.0,0.0,1.0,1.0,1,108.25,5431.4,No,0,71,4972,True,False,False,True,False,True,False,False,True
1,0,1,1,58,1,0.0,0.0,1.0,1.0,1.0,1.0,1,105.05,6004.85,No,0,75,5870,True,False,False,False,False,True,False,False,True
0,0,1,1,65,1,1.0,1.0,1.0,1.0,1.0,1.0,1,90.45,5957.9,No,0,25,5509,False,True,False,False,True,False,False,False,True
0,0,0,0,64,1,1.0,1.0,1.0,1.0,1.0,1.0,1,86.4,5442.05,No,0,33,6474,False,True,True,False,False,False,False,False,True
0,0,1,0,66,1,1.0,1.0,1.0,0.0,0.0,0.0,0,66.9,4370.25,No,0,61,5546,False,True,False,False,False,False,False,False,True
1,0,1,0,38,1,1.0,0.0,1.0,1.0,1.0,1.0,1,110.7,4428.6,No,0,60,5461,True,False,False,True,False,True,False,False,True
0,0,1,0,20,1,,,,,,,1,20.0,416.45,No,0,71,3585,True,False,False,False,True,False,True,False,False
1,1,0,0,64,1,0.0,0.0,1.0,1.0,1.0,1.0,0,102.1,6688.1,No,0,47,6100,True,False,False,True,False,True,False,False,True
0,0,0,0,60,1,0.0,1.0,1.0,1.0,1.0,0.0,1,70.15,4224.7,No,0,62,4260,True,False,True,False,False,False,False,False,False
0,0,1,1,50,1,1.0,1.0,1.0,1.0,0.0,1.0,1,80.05,4042.2,No,0,26,5823,True,False,False,False,False,False,False,False,True
0,0,1,0,72,0,1.0,1.0,1.0,0.0,0.0,1.0,1,49.2,3580.95,No,0,33,4700,False,True,False,True,False,False,False,True,False
1,0,1,0,60,1,,,,,,,1,20.5,1198.8,No,0,63,5848,False,True,False,False,False,False,True,False,False
1,0,0,0,46,0,1.0,0.0,1.0,1.0,0.0,0.0,0,38.25,1755.35,No,0,73,2653,False,True,False,False,True,False,False,True,False
